序号,功能码,地址,名字,数据类型,倍率,偏移,单位
4181.0,4,10115,簇4单体温度225,UINT,1.0,-40.0,℃
4182.0,4,10116,簇4单体温度226,UINT,1.0,-40.0,℃
4183.0,4,10117,簇4单体温度227,UINT,1.0,-40.0,℃
4184.0,4,10118,簇4单体温度228,UINT,1.0,-40.0,℃
4185.0,4,10119,簇4单体温度229,UINT,1.0,-40.0,℃
4186.0,4,10120,簇4单体温度230,UINT,1.0,-40.0,℃
4187.0,4,10121,簇4单体温度231,UINT,1.0,-40.0,℃
4188.0,4,10122,簇4单体温度232,UINT,1.0,-40.0,℃
4189.0,4,10123,簇4单体温度233,UINT,1.0,-40.0,℃
4190.0,4,10124,簇4单体温度234,UINT,1.0,-40.0,℃
4191.0,4,10125,簇4单体温度235,UINT,1.0,-40.0,℃
4192.0,4,10126,簇4单体温度236,UINT,1.0,-40.0,℃
4193.0,4,10127,簇4单体温度237,UINT,1.0,-40.0,℃
4194.0,4,10128,簇4单体温度238,UINT,1.0,-40.0,℃
4195.0,4,10129,簇4单体温度239,UINT,1.0,-40.0,℃
4196.0,4,10130,簇4单体温度240,UINT,1.0,-40.0,℃
4197.0,4,10591,簇4单体SOC001,UINT,1.0,0.0,%
4198.0,4,10592,簇4单体SOC002,UINT,1.0,0.0,%
4199.0,4,10593,簇4单体SOC003,UINT,1.0,0.0,%
4200.0,4,10594,簇4单体SOC004,UINT,1.0,0.0,%
4201.0,4,10595,簇4单体SOC005,UINT,1.0,0.0,%
4202.0,4,10596,簇4单体SOC006,UINT,1.0,0.0,%
4203.0,4,10597,簇4单体SOC007,UINT,1.0,0.0,%
4204.0,4,10598,簇4单体SOC008,UINT,1.0,0.0,%
4205.0,4,10599,簇4单体SOC009,UINT,1.0,0.0,%
4206.0,4,10600,簇4单体SOC010,UINT,1.0,0.0,%
4207.0,4,10601,簇4单体SOC011,UINT,1.0,0.0,%
4208.0,4,10602,簇4单体SOC012,UINT,1.0,0.0,%
4209.0,4,10603,簇4单体SOC013,UINT,1.0,0.0,%
4210.0,4,10604,簇4单体SOC014,UINT,1.0,0.0,%
4211.0,4,10605,簇4单体SOC015,UINT,1.0,0.0,%
4212.0,4,10606,簇4单体SOC016,UINT,1.0,0.0,%
4213.0,4,10607,簇4单体SOC017,UINT,1.0,0.0,%
4214.0,4,10608,簇4单体SOC018,UINT,1.0,0.0,%
4215.0,4,10609,簇4单体SOC019,UINT,1.0,0.0,%
4216.0,4,10610,簇4单体SOC020,UINT,1.0,0.0,%
4217.0,4,10611,簇4单体SOC021,UINT,1.0,0.0,%
4218.0,4,10612,簇4单体SOC022,UINT,1.0,0.0,%
4219.0,4,10613,簇4单体SOC023,UINT,1.0,0.0,%
4220.0,4,10614,簇4单体SOC024,UINT,1.0,0.0,%
4221.0,4,10615,簇4单体SOC025,UINT,1.0,0.0,%
4222.0,4,10616,簇4单体SOC026,UINT,1.0,0.0,%
4223.0,4,10617,簇4单体SOC027,UINT,1.0,0.0,%
4224.0,4,10618,簇4单体SOC028,UINT,1.0,0.0,%
4225.0,4,10619,簇4单体SOC029,UINT,1.0,0.0,%
4226.0,4,10620,簇4单体SOC030,UINT,1.0,0.0,%
4227.0,4,10621,簇4单体SOC031,UINT,1.0,0.0,%
4228.0,4,10622,簇4单体SOC032,UINT,1.0,0.0,%
4229.0,4,10623,簇4单体SOC033,UINT,1.0,0.0,%
4230.0,4,10624,簇4单体SOC034,UINT,1.0,0.0,%
4231.0,4,10625,簇4单体SOC035,UINT,1.0,0.0,%
4232.0,4,10626,簇4单体SOC036,UINT,1.0,0.0,%
4233.0,4,10627,簇4单体SOC037,UINT,1.0,0.0,%
4234.0,4,10628,簇4单体SOC038,UINT,1.0,0.0,%
4235.0,4,10629,簇4单体SOC039,UINT,1.0,0.0,%
4236.0,4,10630,簇4单体SOC040,UINT,1.0,0.0,%
4237.0,4,10631,簇4单体SOC041,UINT,1.0,0.0,%
4238.0,4,10632,簇4单体SOC042,UINT,1.0,0.0,%
4239.0,4,10633,簇4单体SOC043,UINT,1.0,0.0,%
4240.0,4,10634,簇4单体SOC044,UINT,1.0,0.0,%
4241.0,4,10635,簇4单体SOC045,UINT,1.0,0.0,%
4242.0,4,10636,簇4单体SOC046,UINT,1.0,0.0,%
4243.0,4,10637,簇4单体SOC047,UINT,1.0,0.0,%
4244.0,4,10638,簇4单体SOC048,UINT,1.0,0.0,%
4245.0,4,10639,簇4单体SOC049,UINT,1.0,0.0,%
4246.0,4,10640,簇4单体SOC050,UINT,1.0,0.0,%
4247.0,4,10641,簇4单体SOC051,UINT,1.0,0.0,%
4248.0,4,10642,簇4单体SOC052,UINT,1.0,0.0,%
4249.0,4,10643,簇4单体SOC053,UINT,1.0,0.0,%
4250.0,4,10644,簇4单体SOC054,UINT,1.0,0.0,%
4251.0,4,10645,簇4单体SOC055,UINT,1.0,0.0,%
4252.0,4,10646,簇4单体SOC056,UINT,1.0,0.0,%
4253.0,4,10647,簇4单体SOC057,UINT,1.0,0.0,%
4254.0,4,10648,簇4单体SOC058,UINT,1.0,0.0,%
4255.0,4,10649,簇4单体SOC059,UINT,1.0,0.0,%
4256.0,4,10650,簇4单体SOC060,UINT,1.0,0.0,%
4257.0,4,10651,簇4单体SOC061,UINT,1.0,0.0,%
4258.0,4,10652,簇4单体SOC062,UINT,1.0,0.0,%
4259.0,4,10653,簇4单体SOC063,UINT,1.0,0.0,%
4260.0,4,10654,簇4单体SOC064,UINT,1.0,0.0,%
4261.0,4,10655,簇4单体SOC065,UINT,1.0,0.0,%
4262.0,4,10656,簇4单体SOC066,UINT,1.0,0.0,%
4263.0,4,10657,簇4单体SOC067,UINT,1.0,0.0,%
4264.0,4,10658,簇4单体SOC068,UINT,1.0,0.0,%
4265.0,4,10659,簇4单体SOC069,UINT,1.0,0.0,%
4266.0,4,10660,簇4单体SOC070,UINT,1.0,0.0,%
4267.0,4,10661,簇4单体SOC071,UINT,1.0,0.0,%
4268.0,4,10662,簇4单体SOC072,UINT,1.0,0.0,%
4269.0,4,10663,簇4单体SOC073,UINT,1.0,0.0,%
4270.0,4,10664,簇4单体SOC074,UINT,1.0,0.0,%
4271.0,4,10665,簇4单体SOC075,UINT,1.0,0.0,%
4272.0,4,10666,簇4单体SOC076,UINT,1.0,0.0,%
4273.0,4,10667,簇4单体SOC077,UINT,1.0,0.0,%
4274.0,4,10668,簇4单体SOC078,UINT,1.0,0.0,%
4275.0,4,10669,簇4单体SOC079,UINT,1.0,0.0,%
4276.0,4,10670,簇4单体SOC080,UINT,1.0,0.0,%
4277.0,4,10671,簇4单体SOC081,UINT,1.0,0.0,%
4278.0,4,10672,簇4单体SOC082,UINT,1.0,0.0,%
4279.0,4,10673,簇4单体SOC083,UINT,1.0,0.0,%
4280.0,4,10674,簇4单体SOC084,UINT,1.0,0.0,%
4281.0,4,10675,簇4单体SOC085,UINT,1.0,0.0,%
4282.0,4,10676,簇4单体SOC086,UINT,1.0,0.0,%
4283.0,4,10677,簇4单体SOC087,UINT,1.0,0.0,%
4284.0,4,10678,簇4单体SOC088,UINT,1.0,0.0,%
4285.0,4,10679,簇4单体SOC089,UINT,1.0,0.0,%
4286.0,4,10680,簇4单体SOC090,UINT,1.0,0.0,%
4287.0,4,10681,簇4单体SOC091,UINT,1.0,0.0,%
4288.0,4,10682,簇4单体SOC092,UINT,1.0,0.0,%
4289.0,4,10683,簇4单体SOC093,UINT,1.0,0.0,%
4290.0,4,10684,簇4单体SOC094,UINT,1.0,0.0,%
4291.0,4,10685,簇4单体SOC095,UINT,1.0,0.0,%
4292.0,4,10686,簇4单体SOC096,UINT,1.0,0.0,%
4293.0,4,10687,簇4单体SOC097,UINT,1.0,0.0,%
4294.0,4,10688,簇4单体SOC098,UINT,1.0,0.0,%
4295.0,4,10689,簇4单体SOC099,UINT,1.0,0.0,%
4296.0,4,10690,簇4单体SOC100,UINT,1.0,0.0,%
4297.0,4,10691,簇4单体SOC101,UINT,1.0,0.0,%
4298.0,4,10692,簇4单体SOC102,UINT,1.0,0.0,%
4299.0,4,10693,簇4单体SOC103,UINT,1.0,0.0,%
4300.0,4,10694,簇4单体SOC104,UINT,1.0,0.0,%
4301.0,4,10695,簇4单体SOC105,UINT,1.0,0.0,%
4302.0,4,10696,簇4单体SOC106,UINT,1.0,0.0,%
4303.0,4,10697,簇4单体SOC107,UINT,1.0,0.0,%
4304.0,4,10698,簇4单体SOC108,UINT,1.0,0.0,%
4305.0,4,10699,簇4单体SOC109,UINT,1.0,0.0,%
4306.0,4,10700,簇4单体SOC110,UINT,1.0,0.0,%
4307.0,4,10701,簇4单体SOC111,UINT,1.0,0.0,%
4308.0,4,10702,簇4单体SOC112,UINT,1.0,0.0,%
4309.0,4,10703,簇4单体SOC113,UINT,1.0,0.0,%
4310.0,4,10704,簇4单体SOC114,UINT,1.0,0.0,%
4311.0,4,10705,簇4单体SOC115,UINT,1.0,0.0,%
4312.0,4,10706,簇4单体SOC116,UINT,1.0,0.0,%
4313.0,4,10707,簇4单体SOC117,UINT,1.0,0.0,%
4314.0,4,10708,簇4单体SOC118,UINT,1.0,0.0,%
4315.0,4,10709,簇4单体SOC119,UINT,1.0,0.0,%
4316.0,4,10710,簇4单体SOC120,UINT,1.0,0.0,%
4317.0,4,10711,簇4单体SOC121,UINT,1.0,0.0,%
4318.0,4,10712,簇4单体SOC122,UINT,1.0,0.0,%
4319.0,4,10713,簇4单体SOC123,UINT,1.0,0.0,%
4320.0,4,10714,簇4单体SOC124,UINT,1.0,0.0,%
4321.0,4,10715,簇4单体SOC125,UINT,1.0,0.0,%
4322.0,4,10716,簇4单体SOC126,UINT,1.0,0.0,%
4323.0,4,10717,簇4单体SOC127,UINT,1.0,0.0,%
4324.0,4,10718,簇4单体SOC128,UINT,1.0,0.0,%
4325.0,4,10719,簇4单体SOC129,UINT,1.0,0.0,%
4326.0,4,10720,簇4单体SOC130,UINT,1.0,0.0,%
4327.0,4,10721,簇4单体SOC131,UINT,1.0,0.0,%
4328.0,4,10722,簇4单体SOC132,UINT,1.0,0.0,%
4329.0,4,10723,簇4单体SOC133,UINT,1.0,0.0,%
4330.0,4,10724,簇4单体SOC134,UINT,1.0,0.0,%
4331.0,4,10725,簇4单体SOC135,UINT,1.0,0.0,%
4332.0,4,10726,簇4单体SOC136,UINT,1.0,0.0,%
4333.0,4,10727,簇4单体SOC137,UINT,1.0,0.0,%
4334.0,4,10728,簇4单体SOC138,UINT,1.0,0.0,%
4335.0,4,10729,簇4单体SOC139,UINT,1.0,0.0,%
4336.0,4,10730,簇4单体SOC140,UINT,1.0,0.0,%
4337.0,4,10731,簇4单体SOC141,UINT,1.0,0.0,%
4338.0,4,10732,簇4单体SOC142,UINT,1.0,0.0,%
4339.0,4,10733,簇4单体SOC143,UINT,1.0,0.0,%
4340.0,4,10734,簇4单体SOC144,UINT,1.0,0.0,%
4341.0,4,10735,簇4单体SOC145,UINT,1.0,0.0,%
4342.0,4,10736,簇4单体SOC146,UINT,1.0,0.0,%
4343.0,4,10737,簇4单体SOC147,UINT,1.0,0.0,%
4344.0,4,10738,簇4单体SOC148,UINT,1.0,0.0,%
4345.0,4,10739,簇4单体SOC149,UINT,1.0,0.0,%
4346.0,4,10740,簇4单体SOC150,UINT,1.0,0.0,%
4347.0,4,10741,簇4单体SOC151,UINT,1.0,0.0,%
4348.0,4,10742,簇4单体SOC152,UINT,1.0,0.0,%
4349.0,4,10743,簇4单体SOC153,UINT,1.0,0.0,%
4350.0,4,10744,簇4单体SOC154,UINT,1.0,0.0,%
4351.0,4,10745,簇4单体SOC155,UINT,1.0,0.0,%
4352.0,4,10746,簇4单体SOC156,UINT,1.0,0.0,%
4353.0,4,10747,簇4单体SOC157,UINT,1.0,0.0,%
4354.0,4,10748,簇4单体SOC158,UINT,1.0,0.0,%
4355.0,4,10749,簇4单体SOC159,UINT,1.0,0.0,%
4356.0,4,10750,簇4单体SOC160,UINT,1.0,0.0,%
4357.0,4,10751,簇4单体SOC161,UINT,1.0,0.0,%
4358.0,4,10752,簇4单体SOC162,UINT,1.0,0.0,%
4359.0,4,10753,簇4单体SOC163,UINT,1.0,0.0,%
4360.0,4,10754,簇4单体SOC164,UINT,1.0,0.0,%
4361.0,4,10755,簇4单体SOC165,UINT,1.0,0.0,%
4362.0,4,10756,簇4单体SOC166,UINT,1.0,0.0,%
4363.0,4,10757,簇4单体SOC167,UINT,1.0,0.0,%
4364.0,4,10758,簇4单体SOC168,UINT,1.0,0.0,%
4365.0,4,10759,簇4单体SOC169,UINT,1.0,0.0,%
4366.0,4,10760,簇4单体SOC170,UINT,1.0,0.0,%
4367.0,4,10761,簇4单体SOC171,UINT,1.0,0.0,%
4368.0,4,10762,簇4单体SOC172,UINT,1.0,0.0,%
4369.0,4,10763,簇4单体SOC173,UINT,1.0,0.0,%
4370.0,4,10764,簇4单体SOC174,UINT,1.0,0.0,%
4371.0,4,10765,簇4单体SOC175,UINT,1.0,0.0,%
4372.0,4,10766,簇4单体SOC176,UINT,1.0,0.0,%
4373.0,4,10767,簇4单体SOC177,UINT,1.0,0.0,%
4374.0,4,10768,簇4单体SOC178,UINT,1.0,0.0,%
4375.0,4,10769,簇4单体SOC179,UINT,1.0,0.0,%
4376.0,4,10770,簇4单体SOC180,UINT,1.0,0.0,%
4377.0,4,10771,簇4单体SOC181,UINT,1.0,0.0,%
4378.0,4,10772,簇4单体SOC182,UINT,1.0,0.0,%
4379.0,4,10773,簇4单体SOC183,UINT,1.0,0.0,%
4380.0,4,10774,簇4单体SOC184,UINT,1.0,0.0,%
4381.0,4,10775,簇4单体SOC185,UINT,1.0,0.0,%
4382.0,4,10776,簇4单体SOC186,UINT,1.0,0.0,%
4383.0,4,10777,簇4单体SOC187,UINT,1.0,0.0,%
4384.0,4,10778,簇4单体SOC188,UINT,1.0,0.0,%
4385.0,4,10779,簇4单体SOC189,UINT,1.0,0.0,%
4386.0,4,10780,簇4单体SOC190,UINT,1.0,0.0,%
4387.0,4,10781,簇4单体SOC191,UINT,1.0,0.0,%
4388.0,4,10782,簇4单体SOC192,UINT,1.0,0.0,%
4389.0,4,10783,簇4单体SOC193,UINT,1.0,0.0,%
4390.0,4,10784,簇4单体SOC194,UINT,1.0,0.0,%
4391.0,4,10785,簇4单体SOC195,UINT,1.0,0.0,%
4392.0,4,10786,簇4单体SOC196,UINT,1.0,0.0,%
4393.0,4,10787,簇4单体SOC197,UINT,1.0,0.0,%
4394.0,4,10788,簇4单体SOC198,UINT,1.0,0.0,%
4395.0,4,10789,簇4单体SOC199,UINT,1.0,0.0,%
4396.0,4,10790,簇4单体SOC200,UINT,1.0,0.0,%
4397.0,4,10791,簇4单体SOC201,UINT,1.0,0.0,%
4398.0,4,10792,簇4单体SOC202,UINT,1.0,0.0,%
4399.0,4,10793,簇4单体SOC203,UINT,1.0,0.0,%
4400.0,4,10794,簇4单体SOC204,UINT,1.0,0.0,%
4401.0,4,10795,簇4单体SOC205,UINT,1.0,0.0,%
4402.0,4,10796,簇4单体SOC206,UINT,1.0,0.0,%
4403.0,4,10797,簇4单体SOC207,UINT,1.0,0.0,%
4404.0,4,10798,簇4单体SOC208,UINT,1.0,0.0,%
4405.0,4,10799,簇4单体SOC209,UINT,1.0,0.0,%
4406.0,4,10800,簇4单体SOC210,UINT,1.0,0.0,%
4407.0,4,10801,簇4单体SOC211,UINT,1.0,0.0,%
4408.0,4,10802,簇4单体SOC212,UINT,1.0,0.0,%
4409.0,4,10803,簇4单体SOC213,UINT,1.0,0.0,%
4410.0,4,10804,簇4单体SOC214,UINT,1.0,0.0,%
4411.0,4,10805,簇4单体SOC215,UINT,1.0,0.0,%
4412.0,4,10806,簇4单体SOC216,UINT,1.0,0.0,%
4413.0,4,10807,簇4单体SOC217,UINT,1.0,0.0,%
4414.0,4,10808,簇4单体SOC218,UINT,1.0,0.0,%
4415.0,4,10809,簇4单体SOC219,UINT,1.0,0.0,%
4416.0,4,10810,簇4单体SOC220,UINT,1.0,0.0,%
4417.0,4,10811,簇4单体SOC221,UINT,1.0,0.0,%
4418.0,4,10812,簇4单体SOC222,UINT,1.0,0.0,%
4419.0,4,10813,簇4单体SOC223,UINT,1.0,0.0,%
4420.0,4,10814,簇4单体SOC224,UINT,1.0,0.0,%
4421.0,4,10815,簇4单体SOC225,UINT,1.0,0.0,%
4422.0,4,10816,簇4单体SOC226,UINT,1.0,0.0,%
4423.0,4,10817,簇4单体SOC227,UINT,1.0,0.0,%
4424.0,4,10818,簇4单体SOC228,UINT,1.0,0.0,%
4425.0,4,10819,簇4单体SOC229,UINT,1.0,0.0,%
4426.0,4,10820,簇4单体SOC230,UINT,1.0,0.0,%
4427.0,4,10821,簇4单体SOC231,UINT,1.0,0.0,%
4428.0,4,10822,簇4单体SOC232,UINT,1.0,0.0,%
4429.0,4,10823,簇4单体SOC233,UINT,1.0,0.0,%
4430.0,4,10824,簇4单体SOC234,UINT,1.0,0.0,%
4431.0,4,10825,簇4单体SOC235,UINT,1.0,0.0,%
4432.0,4,10826,簇4单体SOC236,UINT,1.0,0.0,%
4433.0,4,10827,簇4单体SOC237,UINT,1.0,0.0,%
4434.0,4,10828,簇4单体SOC238,UINT,1.0,0.0,%
4435.0,4,10829,簇4单体SOC239,UINT,1.0,0.0,%
4436.0,4,10830,簇4单体SOC240,UINT,1.0,0.0,%
4437.0,4,11291,簇4单体SOH001,UINT,1.0,0.0,%
4438.0,4,11292,簇4单体SOH002,UINT,1.0,0.0,%
4439.0,4,11293,簇4单体SOH003,UINT,1.0,0.0,%
4440.0,4,11294,簇4单体SOH004,UINT,1.0,0.0,%
4441.0,4,11295,簇4单体SOH005,UINT,1.0,0.0,%
4442.0,4,11296,簇4单体SOH006,UINT,1.0,0.0,%
4443.0,4,11297,簇4单体SOH007,UINT,1.0,0.0,%
4444.0,4,11298,簇4单体SOH008,UINT,1.0,0.0,%
4445.0,4,11299,簇4单体SOH009,UINT,1.0,0.0,%
4446.0,4,11300,簇4单体SOH010,UINT,1.0,0.0,%
4447.0,4,11301,簇4单体SOH011,UINT,1.0,0.0,%
4448.0,4,11302,簇4单体SOH012,UINT,1.0,0.0,%
4449.0,4,11303,簇4单体SOH013,UINT,1.0,0.0,%
4450.0,4,11304,簇4单体SOH014,UINT,1.0,0.0,%
4451.0,4,11305,簇4单体SOH015,UINT,1.0,0.0,%
4452.0,4,11306,簇4单体SOH016,UINT,1.0,0.0,%
4453.0,4,11307,簇4单体SOH017,UINT,1.0,0.0,%
4454.0,4,11308,簇4单体SOH018,UINT,1.0,0.0,%
4455.0,4,11309,簇4单体SOH019,UINT,1.0,0.0,%
4456.0,4,11310,簇4单体SOH020,UINT,1.0,0.0,%
4457.0,4,11311,簇4单体SOH021,UINT,1.0,0.0,%
4458.0,4,11312,簇4单体SOH022,UINT,1.0,0.0,%
4459.0,4,11313,簇4单体SOH023,UINT,1.0,0.0,%
4460.0,4,11314,簇4单体SOH024,UINT,1.0,0.0,%
4461.0,4,11315,簇4单体SOH025,UINT,1.0,0.0,%
4462.0,4,11316,簇4单体SOH026,UINT,1.0,0.0,%
4463.0,4,11317,簇4单体SOH027,UINT,1.0,0.0,%
4464.0,4,11318,簇4单体SOH028,UINT,1.0,0.0,%
4465.0,4,11319,簇4单体SOH029,UINT,1.0,0.0,%
4466.0,4,11320,簇4单体SOH030,UINT,1.0,0.0,%
4467.0,4,11321,簇4单体SOH031,UINT,1.0,0.0,%
4468.0,4,11322,簇4单体SOH032,UINT,1.0,0.0,%
4469.0,4,11323,簇4单体SOH033,UINT,1.0,0.0,%
4470.0,4,11324,簇4单体SOH034,UINT,1.0,0.0,%
4471.0,4,11325,簇4单体SOH035,UINT,1.0,0.0,%
4472.0,4,11326,簇4单体SOH036,UINT,1.0,0.0,%
4473.0,4,11327,簇4单体SOH037,UINT,1.0,0.0,%
4474.0,4,11328,簇4单体SOH038,UINT,1.0,0.0,%
4475.0,4,11329,簇4单体SOH039,UINT,1.0,0.0,%
4476.0,4,11330,簇4单体SOH040,UINT,1.0,0.0,%
4477.0,4,11331,簇4单体SOH041,UINT,1.0,0.0,%
4478.0,4,11332,簇4单体SOH042,UINT,1.0,0.0,%
4479.0,4,11333,簇4单体SOH043,UINT,1.0,0.0,%
4480.0,4,11334,簇4单体SOH044,UINT,1.0,0.0,%
4481.0,4,11335,簇4单体SOH045,UINT,1.0,0.0,%
4482.0,4,11336,簇4单体SOH046,UINT,1.0,0.0,%
4483.0,4,11337,簇4单体SOH047,UINT,1.0,0.0,%
4484.0,4,11338,簇4单体SOH048,UINT,1.0,0.0,%
4485.0,4,11339,簇4单体SOH049,UINT,1.0,0.0,%
4486.0,4,11340,簇4单体SOH050,UINT,1.0,0.0,%
4487.0,4,11341,簇4单体SOH051,UINT,1.0,0.0,%
4488.0,4,11342,簇4单体SOH052,UINT,1.0,0.0,%
4489.0,4,11343,簇4单体SOH053,UINT,1.0,0.0,%
4490.0,4,11344,簇4单体SOH054,UINT,1.0,0.0,%
4491.0,4,11345,簇4单体SOH055,UINT,1.0,0.0,%
4492.0,4,11346,簇4单体SOH056,UINT,1.0,0.0,%
4493.0,4,11347,簇4单体SOH057,UINT,1.0,0.0,%
4494.0,4,11348,簇4单体SOH058,UINT,1.0,0.0,%
4495.0,4,11349,簇4单体SOH059,UINT,1.0,0.0,%
4496.0,4,11350,簇4单体SOH060,UINT,1.0,0.0,%
4497.0,4,11351,簇4单体SOH061,UINT,1.0,0.0,%
4498.0,4,11352,簇4单体SOH062,UINT,1.0,0.0,%
4499.0,4,11353,簇4单体SOH063,UINT,1.0,0.0,%
4500.0,4,11354,簇4单体SOH064,UINT,1.0,0.0,%
4501.0,4,11355,簇4单体SOH065,UINT,1.0,0.0,%
4502.0,4,11356,簇4单体SOH066,UINT,1.0,0.0,%
4503.0,4,11357,簇4单体SOH067,UINT,1.0,0.0,%
4504.0,4,11358,簇4单体SOH068,UINT,1.0,0.0,%
4505.0,4,11359,簇4单体SOH069,UINT,1.0,0.0,%
4506.0,4,11360,簇4单体SOH070,UINT,1.0,0.0,%
4507.0,4,11361,簇4单体SOH071,UINT,1.0,0.0,%
4508.0,4,11362,簇4单体SOH072,UINT,1.0,0.0,%
4509.0,4,11363,簇4单体SOH073,UINT,1.0,0.0,%
4510.0,4,11364,簇4单体SOH074,UINT,1.0,0.0,%
4511.0,4,11365,簇4单体SOH075,UINT,1.0,0.0,%
4512.0,4,11366,簇4单体SOH076,UINT,1.0,0.0,%
4513.0,4,11367,簇4单体SOH077,UINT,1.0,0.0,%
4514.0,4,11368,簇4单体SOH078,UINT,1.0,0.0,%
4515.0,4,11369,簇4单体SOH079,UINT,1.0,0.0,%
4516.0,4,11370,簇4单体SOH080,UINT,1.0,0.0,%
4517.0,4,11371,簇4单体SOH081,UINT,1.0,0.0,%
4518.0,4,11372,簇4单体SOH082,UINT,1.0,0.0,%
4519.0,4,11373,簇4单体SOH083,UINT,1.0,0.0,%
4520.0,4,11374,簇4单体SOH084,UINT,1.0,0.0,%
4521.0,4,11375,簇4单体SOH085,UINT,1.0,0.0,%
4522.0,4,11376,簇4单体SOH086,UINT,1.0,0.0,%
4523.0,4,11377,簇4单体SOH087,UINT,1.0,0.0,%
4524.0,4,11378,簇4单体SOH088,UINT,1.0,0.0,%
4525.0,4,11379,簇4单体SOH089,UINT,1.0,0.0,%
4526.0,4,11380,簇4单体SOH090,UINT,1.0,0.0,%
4527.0,4,11381,簇4单体SOH091,UINT,1.0,0.0,%
4528.0,4,11382,簇4单体SOH092,UINT,1.0,0.0,%
4529.0,4,11383,簇4单体SOH093,UINT,1.0,0.0,%
4530.0,4,11384,簇4单体SOH094,UINT,1.0,0.0,%
4531.0,4,11385,簇4单体SOH095,UINT,1.0,0.0,%
4532.0,4,11386,簇4单体SOH096,UINT,1.0,0.0,%
4533.0,4,11387,簇4单体SOH097,UINT,1.0,0.0,%
4534.0,4,11388,簇4单体SOH098,UINT,1.0,0.0,%
4535.0,4,11389,簇4单体SOH099,UINT,1.0,0.0,%
4536.0,4,11390,簇4单体SOH100,UINT,1.0,0.0,%
4537.0,4,11391,簇4单体SOH101,UINT,1.0,0.0,%
4538.0,4,11392,簇4单体SOH102,UINT,1.0,0.0,%
4539.0,4,11393,簇4单体SOH103,UINT,1.0,0.0,%
4540.0,4,11394,簇4单体SOH104,UINT,1.0,0.0,%
4541.0,4,11395,簇4单体SOH105,UINT,1.0,0.0,%
4542.0,4,11396,簇4单体SOH106,UINT,1.0,0.0,%
4543.0,4,11397,簇4单体SOH107,UINT,1.0,0.0,%
4544.0,4,11398,簇4单体SOH108,UINT,1.0,0.0,%
4545.0,4,11399,簇4单体SOH109,UINT,1.0,0.0,%
4546.0,4,11400,簇4单体SOH110,UINT,1.0,0.0,%
4547.0,4,11401,簇4单体SOH111,UINT,1.0,0.0,%
4548.0,4,11402,簇4单体SOH112,UINT,1.0,0.0,%
4549.0,4,11403,簇4单体SOH113,UINT,1.0,0.0,%
4550.0,4,11404,簇4单体SOH114,UINT,1.0,0.0,%
4551.0,4,11405,簇4单体SOH115,UINT,1.0,0.0,%
4552.0,4,11406,簇4单体SOH116,UINT,1.0,0.0,%
4553.0,4,11407,簇4单体SOH117,UINT,1.0,0.0,%
4554.0,4,11408,簇4单体SOH118,UINT,1.0,0.0,%
4555.0,4,11409,簇4单体SOH119,UINT,1.0,0.0,%
4556.0,4,11410,簇4单体SOH120,UINT,1.0,0.0,%
4557.0,4,11411,簇4单体SOH121,UINT,1.0,0.0,%
4558.0,4,11412,簇4单体SOH122,UINT,1.0,0.0,%
4559.0,4,11413,簇4单体SOH123,UINT,1.0,0.0,%
4560.0,4,11414,簇4单体SOH124,UINT,1.0,0.0,%
4561.0,4,11415,簇4单体SOH125,UINT,1.0,0.0,%
4562.0,4,11416,簇4单体SOH126,UINT,1.0,0.0,%
4563.0,4,11417,簇4单体SOH127,UINT,1.0,0.0,%
4564.0,4,11418,簇4单体SOH128,UINT,1.0,0.0,%
4565.0,4,11419,簇4单体SOH129,UINT,1.0,0.0,%
4566.0,4,11420,簇4单体SOH130,UINT,1.0,0.0,%
4567.0,4,11421,簇4单体SOH131,UINT,1.0,0.0,%
4568.0,4,11422,簇4单体SOH132,UINT,1.0,0.0,%
4569.0,4,11423,簇4单体SOH133,UINT,1.0,0.0,%
4570.0,4,11424,簇4单体SOH134,UINT,1.0,0.0,%
4571.0,4,11425,簇4单体SOH135,UINT,1.0,0.0,%
4572.0,4,11426,簇4单体SOH136,UINT,1.0,0.0,%
4573.0,4,11427,簇4单体SOH137,UINT,1.0,0.0,%
4574.0,4,11428,簇4单体SOH138,UINT,1.0,0.0,%
4575.0,4,11429,簇4单体SOH139,UINT,1.0,0.0,%
4576.0,4,11430,簇4单体SOH140,UINT,1.0,0.0,%
4577.0,4,11431,簇4单体SOH141,UINT,1.0,0.0,%
4578.0,4,11432,簇4单体SOH142,UINT,1.0,0.0,%
4579.0,4,11433,簇4单体SOH143,UINT,1.0,0.0,%
4580.0,4,11434,簇4单体SOH144,UINT,1.0,0.0,%
4581.0,4,11435,簇4单体SOH145,UINT,1.0,0.0,%
4582.0,4,11436,簇4单体SOH146,UINT,1.0,0.0,%
4583.0,4,11437,簇4单体SOH147,UINT,1.0,0.0,%
4584.0,4,11438,簇4单体SOH148,UINT,1.0,0.0,%
4585.0,4,11439,簇4单体SOH149,UINT,1.0,0.0,%
4586.0,4,11440,簇4单体SOH150,UINT,1.0,0.0,%
4587.0,4,11441,簇4单体SOH151,UINT,1.0,0.0,%
4588.0,4,11442,簇4单体SOH152,UINT,1.0,0.0,%
4589.0,4,11443,簇4单体SOH153,UINT,1.0,0.0,%
4590.0,4,11444,簇4单体SOH154,UINT,1.0,0.0,%
